05/12/2018 21:45:00,0.000
05/12/2018 22:00:00,0.000
05/12/2018 22:15:00,0.000
05/12/2018 22:30:00,0.000
05/12/2018 22:45:00,0.000
05/12/2018 23:00:00,0.000
05/12/2018 23:15:00,0.000
05/12/2018 23:30:00,0.000
05/12/2018 23:45:00,0.000
05/13/2018 00:00:00,0.000
05/13/2018 00:15:00,0.000
05/13/2018 00:30:00,0.000
05/13/2018 00:45:00,0.000
05/13/2018 01:00:00,0.000
05/13/2018 01:15:00,0.000
05/13/2018 01:30:00,0.000
05/13/2018 01:45:00,0.000
05/13/2018 02:00:00,0.000
05/13/2018 02:15:00,0.000
05/13/2018 02:30:00,0.000
05/13/2018 02:45:00,0.000
05/13/2018 03:00:00,0.000
05/13/2018 03:15:00,0.000
05/13/2018 03:30:00,0.000
05/13/2018 03:45:00,0.000
05/13/2018 04:00:00,0.000
05/13/2018 04:15:00,0.000
05/13/2018 04:30:00,0.000
05/13/2018 04:45:00,0.000
05/13/2018 05:00:00,0.000
05/13/2018 05:15:00,0.000
05/13/2018 05:30:00,0.000
05/13/2018 05:45:00,0.000
05/13/2018 06:00:00,0.000
05/13/2018 06:15:00,-0.001
05/13/2018 06:30:00,0.002
05/13/2018 06:45:00,0.009
05/13/2018 07:00:00,0.019
05/13/2018 07:15:00,0.027
05/13/2018 07:30:00,0.041
05/13/2018 07:45:00,0.056
05/13/2018 08:00:00,0.080
05/13/2018 08:15:00,0.111
05/13/2018 08:30:00,0.229
05/13/2018 08:45:00,0.368
05/13/2018 09:00:00,0.271
05/13/2018 09:15:00,0.176
05/13/2018 09:30:00,0.186
05/13/2018 09:45:00,0.189
05/13/2018 10:00:00,0.243
05/13/2018 10:15:00,0.193
05/13/2018 10:30:00,0.235
05/13/2018 10:45:00,0.214
05/13/2018 11:00:00,0.238
05/13/2018 11:15:00,0.310
05/13/2018 11:30:00,0.402
05/13/2018 11:45:00,0.376
05/13/2018 12:00:00,0.466
05/13/2018 12:15:00,0.445
05/13/2018 12:30:00,0.482
05/13/2018 12:45:00,0.433
05/13/2018 13:00:00,0.433
05/13/2018 13:15:00,0.353
05/13/2018 13:30:00,0.561
05/13/2018 13:45:00,0.619
05/13/2018 14:00:00,0.600
05/13/2018 14:15:00,0.494
05/13/2018 14:30:00,0.475
05/13/2018 14:45:00,0.475
05/13/2018 15:00:00,0.304
05/13/2018 15:15:00,0.276
05/13/2018 15:30:00,0.256
05/13/2018 15:45:00,0.232
05/13/2018 16:00:00,0.182
05/13/2018 16:15:00,0.201
05/13/2018 16:30:00,0.179
05/13/2018 16:45:00,0.193
05/13/2018 17:00:00,0.205
05/13/2018 17:15:00,0.134
05/13/2018 17:30:00,0.107
05/13/2018 17:45:00,0.091
05/13/2018 18:00:00,0.079
05/13/2018 18:15:00,0.080
05/13/2018 18:30:00,0.066
05/13/2018 18:45:00,0.055
05/13/2018 19:00:00,0.038
05/13/2018 19:15:00,0.021
05/13/2018 19:30:00,0.013
05/13/2018 19:45:00,0.003
05/13/2018 20:00:00,-0.003
05/13/2018 20:15:00,-0.005
05/13/2018 20:30:00,-0.004
